"Age","BusinessTravel","Department","DistanceFromHome","Education","EducationField","Application ID","EnvironmentSatisfaction","Gender","JobInvolvement","JobLevel","JobRole","JobSatisfaction","MaritalStatus","MonthlyIncome","NumCompaniesWorked","OverTime","PercentSalaryHike","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","WorkLifeBalance","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","EmployeeSource","Attrition.cat"
35,"Travel_Rarely","Research & Development",4,"2","Life Sciences",124235,"3","Male","3","1","Laboratory Technician","4","Divorced",1951,1,"No",12,"3","3","1",1,3,"3",1,0,0,0,"Seek","Stay"
36,"Travel_Rarely","Sales",9,"4","Life Sciences",124236,"1","Male","3","1","Laboratory Technician","4","Divorced",1951,1,"No",12,"3","3","1",1,3,"3",1,0,0,0,"Seek","Left"
36,"Travel_Rarely","Sales",9,"4","Medical",124237,"1","Male","3","1","Laboratory Technician","4","Divorced",1951,1,"No",12,"3","3","1",1,3,"3",1,0,0,0,"Seek","Left"
35,"Travel_Rarely","Research & Development",4,"2","Other",124238,"3","Male","3","1","Laboratory Technician","4","Divorced",1951,1,"No",12,"3","3","1",1,3,"3",1,0,0,0,"Seek","Stay"
36,"Travel_Rarely","Sales",9,"4","Life Sciences",124239,"1","Male","3","1","Laboratory Technician","4","Divorced",1951,1,"No",12,"4","3","1",1,3,"3",1,0,0,0,"Seek","Left"
35,"Travel_Rarely","Research & Development",4,"2","Life Sciences",124240,"3","Male","3","1","Laboratory Technician","4","Divorced",1951,1,"No",12,"3","3","1",1,3,"3",1,0,0,0,"Seek","Stay"
36,"Travel_Rarely","Sales",9,"4","Medical",124241,"1","Male","3","1","Laboratory Technician","4","Divorced",1951,1,"No",12,"3","3","1",1,3,"3",1,0,0,0,"Seek","Left"
35,"Travel_Rarely","Research & Development",4,"2","Other",124242,"3","Male","3","1","Laboratory Technician","4","Divorced",1951,1,"No",12,"3","3","1",1,3,"3",1,0,0,0,"Seek","Stay"
35,"Travel_Rarely","Research & Development",4,"2","Life Sciences",124243,"3","Male","3","1","Laboratory Technician","4","Divorced",1951,1,"No",12,"3","3","1",1,3,"3",1,0,0,0,"Seek","Stay"
36,"Travel_Rarely","Sales",9,"4","Life Sciences",124244,"1","Male","3","1","Laboratory Technician","4","Divorced",1951,1,"No",12,"3","3","1",1,3,"3",1,0,0,0,"Seek","Left"
36,"Travel_Rarely","Sales",9,"4","Medical",124245,"1","Male","3","1","Laboratory Technician","4","Divorced",1951,1,"No",12,"3","3","1",1,3,"3",1,0,0,0,"Seek","Left"
27,"Travel_Rarely","Research & Development",2,"4","Life Sciences",124246,"4","Female","3","1","Laboratory Technician","1","Divorced",2341,1,"No",13,"3","4","1",1,6,"3",1,0,0,0,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",7,"4","Life Sciences",124247,"1","Female","3","1","Laboratory Technician","1","Divorced",2341,1,"No",13,"3","4","1",1,6,"3",1,0,0,0,"GlassDoor","Stay"
27,"Travel_Rarely","Research & Development",2,"4","Life Sciences",124248,"4","Female","3","1","Laboratory Technician","1","Divorced",2341,1,"No",13,"3","4","1",1,6,"3",1,0,0,0,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",7,"4","Marketing",124249,"1","Female","3","1","Laboratory Technician","1","Divorced",2341,1,"No",13,"3","4","1",1,6,"3",1,0,0,0,"GlassDoor","Stay"
27,"Travel_Rarely","Research & Development",2,"4","Life Sciences",124250,"4","Female","3","1","Laboratory Technician","1","Divorced",2341,1,"No",13,"3","4","1",1,6,"3",1,0,0,0,"Company Website","Stay"
27,"Travel_Rarely","Research & Development",2,"4","Life Sciences",124251,"4","Female","3","1","Laboratory Technician","1","Divorced",2341,1,"No",13,"3","4","1",1,6,"3",1,0,0,0,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",7,"4","Life Sciences",124252,"1","Female","3","1","Laboratory Technician","1","Divorced",2341,1,"No",13,"3","4","1",1,6,"3",1,0,0,0,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",7,"4","Marketing",124253,"1","Female","3","1","Laboratory Technician","1","Divorced",2341,1,"No",13,"3","4","1",1,6,"3",1,0,0,0,"GlassDoor","Stay"
27,"Travel_Rarely","Research & Development",2,"4","Life Sciences",124254,"4","Female","3","1","Laboratory Technician","1","Divorced",2341,1,"No",13,"3","4","1",1,6,"3",1,0,0,0,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",7,"4","Life Sciences",124255,"1","Female","3","1","Laboratory Technician","1","Divorced",2341,1,"No",13,"3","4","1",1,6,"3",1,0,0,0,"GlassDoor","Stay"
27,"Travel_Rarely","Research & Development",2,"4","Life Sciences",124256,"4","Female","3","1","Laboratory Technician","1","Divorced",2341,1,"No",13,"3","4","1",1,6,"3",1,0,0,0,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",7,"4","Marketing",124257,"1","Female","3","1","Laboratory Technician","1","Divorced",2341,1,"No",13,"3","4","1",1,6,"3",1,0,0,0,"GlassDoor","Stay"
27,"Travel_Rarely","Research & Development",2,"4","Life Sciences",124258,"4","Female","3","1","Laboratory Technician","1","Divorced",2341,1,"No",13,"3","4","1",1,6,"3",1,0,0,0,"Company Website","Stay"
27,"Travel_Rarely","Research & Development",2,"4","Life Sciences",124259,"4","Female","3","1","Laboratory Technician","1","Divorced",2341,1,"No",13,"3","4","1",1,6,"3",1,0,0,0,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",7,"4","Life Sciences",124260,"1","Female","3","1","Laboratory Technician","1","Divorced",2341,1,"No",13,"3","4","1",1,6,"3",1,0,0,0,"GlassDoor","Stay"
34,"Travel_Rarely","Research & Development",7,"4","Marketing",124261,"1","Female","3","1","Laboratory Technician","1","Divorced",2341,1,"No",13,"3","4","1",1,6,"3",1,0,0,0,"GlassDoor","Stay"
26,"Travel_Rarely","Research & Development",25,"3","Life Sciences",124262,"1","Male","1","1","Laboratory Technician","3","Single",2293,1,"No",12,"3","3","0",1,2,"2",1,0,0,1,"Seek","Left"
21,"Travel_Rarely","Research & Development",15,"2","Life Sciences",124263,"1","Male","1","1","Laboratory Technician","3","Single",2293,1,"No",12,"4","3","0",1,2,"2",1,0,0,1,"Seek","Stay"
21,"Travel_Rarely","Research & Development",15,"2","Medical",124264,"1","Male","1","1","Laboratory Technician","3","Single",2293,1,"No",12,"3","3","0",1,2,"2",1,0,0,1,"Seek","Stay"
26,"Travel_Rarely","Research & Development",25,"3","Technical Degree",124265,"1","Male","1","1","Laboratory Technician","3","Single",2293,1,"No",12,"3","3","0",1,2,"2",1,0,0,1,"Seek","Left"
21,"Travel_Rarely","Research & Development",15,"2","Life Sciences",124266,"3","Male","1","1","Laboratory Technician","3","Single",2293,1,"No",12,"3","3","0",1,2,"2",1,0,0,1,"Seek","Stay"
21,"Travel_Rarely","Research & Development",15,"2","Medical",124267,"4","Male","1","1","Laboratory Technician","3","Single",2293,1,"No",12,"3","3","0",1,2,"2",1,0,0,1,"Seek","Stay"
26,"Travel_Rarely","Research & Development",25,"3","Life Sciences",124268,"1","Male","1","1","Laboratory Technician","3","Single",2293,1,"No",12,"3","3","0",1,2,"2",1,0,0,1,"Seek","Left"
26,"Travel_Rarely","Research & Development",25,"3","Technical Degree",124269,"1","Male","1","1","Laboratory Technician","3","Single",2293,1,"No",12,"3","3","0",1,2,"2",1,0,0,1,"Seek","Left"
26,"Travel_Rarely","Research & Development",25,"3","Life Sciences",124270,"1","Male","1","1","Laboratory Technician","3","Single",2293,1,"No",12,"3","3","0",1,2,"2",1,0,0,1,"Seek","Left"
21,"Travel_Rarely","Research & Development",15,"2","Life Sciences",124271,"1","Male","1","1","Laboratory Technician","3","Single",2293,1,"No",12,"4","3","0",1,2,"2",1,0,0,1,"Seek","Stay"
21,"Travel_Rarely","Research & Development",15,"2","Medical",124272,"1","Male","1","1","Laboratory Technician","3","Single",2293,1,"No",12,"3","3","0",1,2,"2",1,0,0,1,"Seek","Stay"
26,"Travel_Rarely","Research & Development",25,"3","Technical Degree",124273,"1","Male","1","1","Laboratory Technician","3","Single",2293,1,"No",12,"3","3","0",1,2,"2",1,0,0,1,"Seek","Left"
21,"Travel_Rarely","Research & Development",15,"2","Life Sciences",124274,"3","Male","1","1","Laboratory Technician","3","Single",2293,1,"No",12,"3","3","0",1,2,"2",1,0,0,1,"Seek","Stay"
21,"Travel_Rarely","Research & Development",15,"2","Medical",124275,"4","Male","1","1","Laboratory Technician","3","Single",2293,1,"No",12,"3","3","0",1,2,"2",1,0,0,1,"Seek","Stay"
26,"Travel_Rarely","Research & Development",25,"3","Life Sciences",124276,"1","Male","1","1","Laboratory Technician","3","Single",2293,1,"No",12,"3","3","0",1,2,"2",1,0,0,1,"Seek","Left"
26,"Travel_Rarely","Research & Development",25,"3","Technical Degree",124277,"1","Male","1","1","Laboratory Technician","3","Single",2293,1,"No",12,"3","3","0",1,2,"2",1,0,0,1,"Seek","Left"
27,"Travel_Frequently","Sales",8,"3","Life Sciences",124278,"4","Male","3","3","Sales Executive","3","Single",8726,1,"No",15,"3","4","0",9,0,"3",9,8,1,7,"Indeed","Stay"
32,"Travel_Frequently","Research & Development",16,"1","Life Sciences",124279,"1","Male","3","3","Sales Executive","3","Single",8726,1,"No",15,"3","4","0",9,0,"3",9,8,1,7,"Indeed","Left"
27,"Travel_Frequently","Sales",8,"3","Marketing",124280,"4","Male","3","3","Sales Executive","3","Single",8726,6,"No",15,"3","4","0",9,0,"3",9,8,1,7,"Indeed","Stay"
32,"Travel_Frequently","Research & Development",16,"1","Medical",124281,"1","Male","3","3","Sales Executive","3","Single",8726,7,"No",15,"3","4","0",9,0,"3",9,8,1,7,"Indeed","Left"
27,"Travel_Frequently","Sales",8,"3","Life Sciences",124282,"4","Male","3","3","Sales Executive","3","Single",8726,1,"No",15,"3","4","0",9,0,"3",9,8,1,7,"Seek","Stay"
27,"Travel_Frequently","Sales",8,"3","Marketing",124283,"4","Male","3","3","Sales Executive","3","Single",8726,6,"No",15,"3","4","0",9,0,"3",9,8,1,7,"LinkedIn","Stay"
32,"Travel_Frequently","Research & Development",16,"1","Life Sciences",124284,"1","Male","3","3","Sales Executive","3","Single",8726,1,"No",15,"3","4","0",9,0,"3",9,8,1,7,"Indeed","Left"
32,"Travel_Frequently","Research & Development",16,"1","Medical",124285,"1","Male","3","3","Sales Executive","3","Single",8726,7,"No",15,"3","4","0",9,0,"3",9,8,1,7,"Indeed","Left"
27,"Travel_Frequently","Sales",8,"3","Life Sciences",124286,"4","Male","3","3","Sales Executive","3","Single",8726,1,"No",15,"3","4","0",9,0,"3",9,8,1,7,"Indeed","Stay"
32,"Travel_Frequently","Research & Development",16,"1","Life Sciences",124287,"1","Male","3","3","Sales Executive","3","Single",8726,1,"No",15,"3","4","0",9,0,"3",9,8,1,7,"Indeed","Left"
27,"Travel_Frequently","Sales",8,"3","Marketing",124288,"4","Male","3","3","Sales Executive","3","Single",8726,6,"No",15,"3","4","0",9,0,"3",9,8,1,7,"Indeed","Stay"
32,"Travel_Frequently","Research & Development",16,"1","Medical",124289,"1","Male","3","3","Sales Executive","3","Single",8726,7,"No",15,"3","4","0",9,0,"3",9,8,1,7,"Indeed","Left"
27,"Travel_Frequently","Sales",8,"3","Life Sciences",124290,"4","Male","3","3","Sales Executive","3","Single",8726,1,"No",15,"3","4","0",9,0,"3",9,8,1,7,"Seek","Stay"
27,"Travel_Frequently","Sales",8,"3","Marketing",124291,"4","Male","3","3","Sales Executive","3","Single",8726,6,"No",15,"3","4","0",9,0,"3",9,8,1,7,"LinkedIn","Stay"
32,"Travel_Frequently","Research & Development",16,"1","Life Sciences",124292,"1","Male","3","3","Sales Executive","3","Single",8726,1,"No",15,"3","4","0",9,0,"3",9,8,1,7,"Indeed","Left"
32,"Travel_Frequently","Research & Development",16,"1","Medical",124293,"1","Male","3","3","Sales Executive","3","Single",8726,7,"No",15,"3","4","0",9,0,"3",9,8,1,7,"Indeed","Left"
30,"Travel_Frequently","Research & Development",1,"2","Medical",124294,"3","Female","3","2","Laboratory Technician","4","Single",4011,1,"No",23,"3","4","0",12,2,"3",12,8,3,7,"Adzuna","Stay"
36,"Travel_Rarely","Research & Development",5,"4","Life Sciences",124295,"1","Female","3","2","Laboratory Technician","4","Single",4011,1,"No",23,"3","4","0",12,2,"3",12,8,3,7,"Adzuna","Stay"
30,"Travel_Frequently","Research & Development",1,"2","Human Resources",124296,"3","Female","3","2","Laboratory Technician","4","Single",4011,0,"No",23,"3","4","0",12,2,"3",12,8,3,7,"Adzuna","Stay"
36,"Travel_Rarely","Research & Development",5,"4","Life Sciences",124297,"1","Female","3","2","Laboratory Technician","4","Single",4011,1,"No",23,"3","4","0",12,2,"3",12,8,3,7,"Adzuna","Stay"
30,"Travel_Frequently","Research & Development",1,"2","Medical",124298,"3","Female","3","2","Laboratory Technician","4","Single",4011,1,"No",23,"4","4","0",12,2,"3",12,8,3,7,"Adzuna","Stay"
30,"Travel_Frequently","Research & Development",1,"2","Human Resources",124299,"3","Female","3","2","Laboratory Technician","4","Single",4011,0,"No",23,"4","4","0",12,2,"3",12,8,3,7,"LinkedIn","Stay"
36,"Travel_Rarely","Research & Development",5,"4","Life Sciences",124300,"1","Female","3","2","Laboratory Technician","4","Single",4011,1,"No",23,"4","4","0",12,2,"3",12,8,3,7,"Adzuna","Stay"
36,"Travel_Rarely","Research & Development",5,"4","Life Sciences",124301,"1","Female","3","2","Laboratory Technician","4","Single",4011,1,"No",23,"4","4","0",12,2,"3",12,8,3,7,"Adzuna","Stay"
30,"Travel_Frequently","Research & Development",1,"2","Medical",124302,"3","Female","3","2","Laboratory Technician","4","Single",4011,1,"No",23,"3","4","0",12,2,"3",12,8,3,7,"Adzuna","Stay"
36,"Travel_Rarely","Research & Development",5,"4","Life Sciences",124303,"1","Female","3","2","Laboratory Technician","4","Single",4011,1,"No",23,"3","4","0",12,2,"3",12,8,3,7,"Adzuna","Stay"
30,"Travel_Frequently","Research & Development",1,"2","Human Resources",124304,"3","Female","3","2","Laboratory Technician","4","Single",4011,0,"No",23,"3","4","0",12,2,"3",12,8,3,7,"Adzuna","Stay"
36,"Travel_Rarely","Research & Development",5,"4","Life Sciences",124305,"1","Female","3","2","Laboratory Technician","4","Single",4011,1,"No",23,"3","4","0",12,2,"3",12,8,3,7,"Adzuna","Stay"
30,"Travel_Frequently","Research & Development",1,"2","Medical",124306,"3","Female","3","2","Laboratory Technician","4","Single",4011,1,"No",23,"4","4","0",12,2,"3",12,8,3,7,"Adzuna","Stay"
30,"Travel_Frequently","Research & Development",1,"2","Human Resources",124307,"3","Female","3","2","Laboratory Technician","4","Single",4011,0,"No",23,"4","4","0",12,2,"3",12,8,3,7,"LinkedIn","Stay"
36,"Travel_Rarely","Research & Development",5,"4","Life Sciences",124308,"1","Female","3","2","Laboratory Technician","4","Single",4011,1,"No",23,"4","4","0",12,2,"3",12,8,3,7,"Adzuna","Stay"
36,"Travel_Rarely","Research & Development",5,"4","Life Sciences",124309,"1","Female","3","2","Laboratory Technician","4","Single",4011,1,"No",23,"4","4","0",12,2,"3",12,8,3,7,"Adzuna","Stay"
41,"Travel_Rarely","Research & Development",12,"3","Technical Degree",124310,"2","Female","3","5","Research Director","3","Married",19545,1,"No",12,"3","4","0",23,0,"3",22,15,15,8,"GlassDoor","Left"
41,"Travel_Rarely","Research & Development",12,"3","Medical",124313,"2","Female","3","5","Research Director","3","Married",19545,2,"No",12,"4","4","0",23,0,"3",22,15,15,8,"GlassDoor","Left"
41,"Travel_Rarely","Research & Development",12,"3","Technical Degree",124316,"2","Female","3","5","Research Director","3","Married",19545,1,"No",12,"3","4","0",23,0,"3",22,15,15,8,"GlassDoor","Left"
41,"Travel_Rarely","Research & Development",12,"3","Medical",124317,"2","Female","3","5","Research Director","3","Married",19545,2,"No",12,"3","4","0",23,0,"3",22,15,15,8,"GlassDoor","Left"
41,"Travel_Rarely","Research & Development",12,"3","Technical Degree",124318,"2","Female","3","5","Research Director","3","Married",19545,1,"No",12,"3","4","0",23,0,"3",22,15,15,8,"GlassDoor","Left"
41,"Travel_Rarely","Research & Development",12,"3","Medical",124321,"2","Female","3","5","Research Director","3","Married",19545,2,"No",12,"4","4","0",23,0,"3",22,15,15,8,"GlassDoor","Left"
33,"Travel_Frequently","Sales",1,"3","Life Sciences",124322,"1","Female","3","5","Research Director","3","Married",2693,1,"No",19,"3","1","0",1,3,"2",1,0,0,0,"Company Website","Stay"
41,"Travel_Rarely","Research & Development",12,"3","Technical Degree",124324,"2","Female","3","5","Research Director","3","Married",19545,1,"No",12,"3","4","0",23,0,"3",22,15,15,8,"GlassDoor","Left"
41,"Travel_Rarely","Research & Development",12,"3","Medical",124325,"2","Female","3","5","Research Director","3","Married",19545,2,"No",12,"3","4","0",23,0,"3",22,15,15,8,"GlassDoor","Left"
34,"Non-Travel","Sales",23,"4","Marketing",124326,"2","Male","3","2","Sales Executive","3","Single",4568,0,"No",20,"4","3","0",10,2,"3",9,5,8,7,"Company Website","Stay"
34,"Non-Travel","Sales",23,"4","Other",124329,"2","Male","3","2","Sales Executive","3","Single",4568,7,"No",20,"3","3","0",10,2,"3",9,5,8,7,"Company Website","Stay"
34,"Non-Travel","Sales",23,"4","Other",124333,"2","Male","3","2","Sales Executive","3","Single",4568,7,"No",20,"4","3","0",10,2,"3",9,5,8,7,"Company Website","Stay"
34,"Non-Travel","Sales",23,"4","Marketing",124334,"2","Male","3","2","Sales Executive","3","Single",4568,0,"No",20,"4","3","0",10,2,"3",9,5,8,7,"Company Website","Stay"
34,"Non-Travel","Sales",23,"4","Other",124337,"2","Male","3","2","Sales Executive","3","Single",4568,7,"No",20,"3","3","0",10,2,"3",9,5,8,7,"Company Website","Stay"
34,"Non-Travel","Sales",23,"4","Marketing",124340,"2","Male","3","2","Sales Executive","3","Single",4568,0,"No",20,"4","3","0",10,2,"3",9,5,8,7,"Company Website","Stay"
34,"Non-Travel","Sales",23,"4","Other",124341,"2","Male","3","2","Sales Executive","3","Single",4568,7,"No",20,"4","3","0",10,2,"3",9,5,8,7,"Company Website","Stay"
37,"Travel_Rarely","Research & Development",19,"2","Life Sciences",124342,"2","Male","3","1","Research Scientist","2","Married",3022,4,"No",21,"3","1","0",8,1,"3",1,0,0,0,"Indeed","Stay"
26,"Travel_Rarely","Research & Development",25,"3","Life Sciences",124343,"1","Male","3","1","Research Scientist","2","Married",3022,4,"No",21,"4","1","0",8,1,"3",1,0,0,0,"Indeed","Left"
37,"Travel_Rarely","Research & Development",19,"2","Medical",124344,"2","Male","3","1","Research Scientist","2","Married",3022,3,"No",21,"3","1","0",8,1,"3",1,0,0,0,"Indeed","Stay"
26,"Travel_Rarely","Research & Development",25,"3","Technical Degree",124345,"1","Male","3","1","Research Scientist","2","Married",3022,4,"No",21,"3","1","0",8,1,"3",1,0,0,0,"Indeed","Left"
26,"Travel_Rarely","Research & Development",25,"3","Life Sciences",124346,"1","Male","3","1","Research Scientist","2","Married",3022,4,"No",21,"4","1","0",8,1,"3",1,0,0,0,"Indeed","Left"
26,"Travel_Rarely","Research & Development",25,"3","Technical Degree",124347,"1","Male","3","1","Research Scientist","2","Married",3022,4,"No",21,"4","1","0",8,1,"3",1,0,0,0,"Seek","Left"
37,"Travel_Rarely","Research & Development",19,"2","Life Sciences",124348,"2","Male","3","1","Research Scientist","2","Married",3022,4,"No",21,"4","1","0",8,1,"3",1,0,0,0,"Indeed","Stay"
37,"Travel_Rarely","Research & Development",19,"2","Medical",124349,"2","Male","3","1","Research Scientist","2","Married",3022,3,"No",21,"4","1","0",8,1,"3",1,0,0,0,"Indeed","Stay"
